Database,Schema,Table,Column,Data_Type,CONVERT,Size,Precision_Scale,is_nullable,Description,Trigger,MASK,USE?
Envio,dba,VCW_SALES_PRODUCTS,PIN_RECEIPT,nvarchar,,-1,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,PIN_RECEIPT,sysname,,-1,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,PINSALEID,varchar,,80,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,PINSTATUS,bit,,1,1/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,PROMO_INFORMATION,varchar,,-1,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,PromoAmount,decimal,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,RED_PHONE,bit,,1,1/0,FALSE,,,,
Envio,dba,VCW_SALES_PRODUCTS,RelatedTransactionId,varchar,,50,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,RESPONSEID,varchar,,50,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,RESPONSEMESSAGE,nvarchar,,-1,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,RESPONSEMESSAGE,sysname,,-1,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,SALESID,int,,4,10/0,FALSE,Primary key,,,
Envio,dba,VCW_SALES_PRODUCTS,SECURITY_NUMBER,varchar,,-1,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,STATUSID,char,N,1,0/0,FALSE,"R= Ready, P=Paid, C=Cancelled, V=Void",,,
Envio,dba,VCW_SALES_PRODUCTS,TAXAMOUNT,numeric,,9,38/38,TRUE,Transaction tax amount,,,
Envio,dba,VCW_SALES_PRODUCTS,TOTALAMOUNT,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,TotalProvider,numeric,,9,38/38,FALSE,,,,
Envio,dba,VCW_SALES_PRODUCTS,TotalViamericas,numeric,,9,38/38,FALSE,,,,
Envio,dba,VCW_SALES_PRODUCTS,TRAN_FEE,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,TRANSACTIONID,varchar,,50,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,USER_IP,varchar,,50,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,LAST_UPDATED,datetime,,8,23/3,TRUE,,,,
Envio,dba,VCW_SALES_STATUS,DESCRIPTION,varchar,,80,0/0,TRUE,Status name,,,
Envio,dba,VCW_SALES_STATUS,STATUSID,char,N,1,0/0,FALSE,Status ID,,,
Envio,dba,VCW_STANDARD_PRICING,AGENCY_FIX_COMMN,numeric,,9,38/38,TRUE,Agency commision amount is it is a fixed value,,,
Envio,dba,VCW_STANDARD_PRICING,AGENCY_PCT_COMMN,numeric,,9,38/38,TRUE,Agency commision percentage,,,
Envio,dba,VCW_STANDARD_PRICING,CUSTOMER_FEE,numeric,,9,38/38,TRUE,fee for the customer,,,
Envio,dba,VCW_STANDARD_PRICING,ID_BILLER,int,,4,10/0,FALSE,Id biller that applies for the configuration,,,
Envio,dba,VCW_STANDARD_PRICING,ID_DELIVERY_PROVIDER,int,,4,10/0,FALSE,Id delivery provider that applies for the configuration,,,
Envio,dba,VCW_STANDARD_PRICING,ID_FLAG_MODIFIED,char,Y,2,0/0,TRUE,,,,
Envio,dba,VCW_STANDARD_PRICING,ID_STANDARD,int,,4,10/0,FALSE,Id number consecutive,,,
Envio,dba,VCW_STANDARD_PRICING,PROVIDER_FEE,numeric,,9,38/38,TRUE,fee for the provider,,,
Envio,dba,VCW_STANDARD_PRICING,PROVIDER_INTERNAL_ID,varchar,,10,0/0,TRUE,,,,
Envio,dba,VCW_STANDARD_PRICING,UPDATE_DATE,datetime,,8,23/3,TRUE,last update date,,,
Envio,dba,VCW_STANDARD_PRICING,VIAMERICAS_FEE,numeric,,9,38/38,TRUE,fee for viamericas,,,
Envio,dba,VCW_STATES_PRICING,AGENCY_FIX_COMMN,numeric,,9,38/38,TRUE,Agency commision amount is it is a fixed value,,,
Envio,dba,VCW_STATES_PRICING,AGENCY_PCT_COMMN,numeric,,9,38/38,FALSE,Agency commision percentage,,,
Envio,dba,VCW_STATES_PRICING,CUSTOMER_FEE,numeric,,9,38/38,FALSE,fee for the cuestomer,,,
Envio,dba,VCW_STATES_PRICING,ID_BILLER,int,,4,10/0,FALSE,Id biller that applies for the pricing configuration,,,
Envio,dba,VCW_STATES_PRICING,ID_BRANCH,char,Y,10,0/0,FALSE,Id branch that applies for the pricing configuration,,,
Envio,dba,VCW_STATES_PRICING,ID_DELIVERY_PROVIDER,int,,4,10/0,FALSE,Id delivery provider that applies for the pricing configuration,,,
Envio,dba,VCW_STATES_PRICING,ID_FLAG_MODIFIED,char,Y,2,0/0,TRUE,,,,
Envio,dba,VCW_STATES_PRICING,ID_STATE,char,Y,4,0/0,FALSE,Id state that applies for the pricing configuration,,,
Envio,dba,VCW_STATES_PRICING,ID_STATE_PRICING,int,,4,10/0,FALSE,Id number consecutive,,,
Envio,dba,VCW_STATES_PRICING,PROVIDER_FEE,numeric,,9,38/38,FALSE,fee for the provider,,,
Envio,dba,VCW_STATES_PRICING,PROVIDER_INTERNAL_ID,varchar,,10,0/0,TRUE,,,,
Envio,dba,VCW_STATES_PRICING,UPDATE_DATE,datetime,,8,23/3,FALSE,,,,
Envio,dba,VCW_STATES_PRICING,USERNAME,varchar,,50,0/0,TRUE,,,,
Envio,dba,VCW_STATES_PRICING,VIAMERICAS_FEE,numeric,,9,38/38,FALSE,fee for viamericas,,,
ViaChecks,Viacheck,ViacheckFeatureMetrics,Account,varchar,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,ViacheckFeatureMetrics,Account,tAppName,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,ViacheckFeatureMetrics,Agency,tAppName,,10,0/0,FALSE,,,,
ViaChecks,Viacheck,ViacheckFeatureMetrics,Agency,varchar,,10,0/0,FALSE,,,,
ViaChecks,Viacheck,ViacheckFeatureMetrics,Amount,money,,8,19/4,TRUE,,,,
ViaChecks,Viacheck,ViacheckFeatureMetrics,CheckNumber,varchar,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,ViacheckFeatureMetrics,CheckNumber,tAppName,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,ViacheckFeatureMetrics,IdFeature,bigint,,8,19/0,FALSE,,,,
ViaChecks,Viacheck,ViacheckFeatureMetrics,IdFeatureModule,smallint,,2,5/0,TRUE,,,,
ViaChecks,Viacheck,ViacheckFeatureMetrics,IdVerification,bigint,,8,19/0,TRUE,,,,
ViaChecks,Viacheck,ViacheckFeatureMetrics,MetricDate,datetime,,8,23/3,FALSE,,,,
ViaChecks,Viacheck,ViacheckFeatureMetrics,Routing,varchar,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,ViacheckFeatureMetrics,Routing,tAppName,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,ViacheckFeatureMetrics,UserName,tAppName,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,ViacheckFeatureMetrics,UserName,varchar,,255,0/0,TRUE,,,,
ViaChecks,Viacheck,ViacheckFeatureModules,CreatedDate,datetime,,8,23/3,TRUE,,,,
ViaChecks,Viacheck,ViacheckFeatureModules,Description,varchar,,50,0/0,TRUE,,,,
ViaChecks,Viacheck,ViacheckFeatureModules,Description,tAppName,,50,0/0,TRUE,,,,
ViaChecks,Viacheck,ViacheckFeatureModules,IdFeatureModule,smallint,,2,5/0,FALSE,,,,
ViaChecks,Viacheck,ViacheckFeatureModules,Module,tAppName,,20,0/0,FALSE,,,,
ViaChecks,Viacheck,ViacheckFeatureModules,Module,varchar,,20,0/0,FALSE,,,,
ViaChecks,Viacheck,ViacheckFeatureModules,ReportStatus,bit,,1,1/0,FALSE,,,,
ViaChecks,Viacheck,VoidReason,DateCreated,datetime,,8,23/3,TRUE,,,,
ViaChecks,Viacheck,VoidReason,DateUpdated,datetime,,8,23/3,TRUE,,,,
ViaChecks,Viacheck,VoidReason,idReason,int,,4,10/0,FALSE,,,,
ViaChecks,Viacheck,VoidReason,Name,varchar,,150,0/0,TRUE,,,,
ViaChecks,Viacheck,VoidReason,Name,tAppName,,150,0/0,TRUE,,,,
ViaChecks,Viacheck,VoidReason,Status,bit,,1,1/0,TRUE,,,,
ViaChecks,Viacheck,VoidReason,UserCreated,tAppName,,50,0/0,TRUE,,,,
ViaChecks,Viacheck,VoidReason,UserCreated,varchar,,50,0/0,TRUE,,,,
ViaChecks,Viacheck,VoidReason,UserUpdated,varchar,,50,0/0,TRUE,,,,
ViaChecks,Viacheck,VoidReason,UserUpdated,tAppName,,50,0/0,TRUE,,,,
ViaChecks,Viacheck,VoidSubTypeReason,DateCreated,datetime,,8,23/3,TRUE,,,,
ViaChecks,Viacheck,VoidSubTypeReason,DateUpdated,datetime,,8,23/3,TRUE,,,,
ViaChecks,Viacheck,VoidSubTypeReason,idReason,int,,4,10/0,TRUE,,,,
ViaChecks,Viacheck,VoidSubTypeReason,idSubTypeReason,int,,4,10/0,FALSE,,,,
ViaChecks,Viacheck,VoidSubTypeReason,Name,tAppName,,150,0/0,TRUE,,,,
ViaChecks,Viacheck,VoidSubTypeReason,Name,varchar,,150,0/0,TRUE,,,,
ViaChecks,Viacheck,VoidSubTypeReason,Status,bit,,1,1/0,TRUE,,,,
ViaChecks,Viacheck,VoidSubTypeReason,UserCreated,varchar,,50,0/0,TRUE,,,,
ViaChecks,Viacheck,VoidSubTypeReason,UserCreated,tAppName,,50,0/0,TRUE,,,,
ViaChecks,Viacheck,VoidSubTypeReason,UserUpdated,tAppName,,50,0/0,TRUE,,,,
ViaChecks,Viacheck,VoidSubTypeReason,UserUpdated,varchar,,50,0/0,TRUE,,,,
Envio,Sales,Zone,Id,varchar,,10,0/0,FALSE,"The Zone Id: E - East, NE - North East, S - South, W - West",,,
Envio,Sales,Zone,Id_Country,char,Y,5,0/0,FALSE,Country Id 3 digits,,,
Envio,Sales,Zone,Id_Director,varchar,,10,0/0,TRUE,Director Id assigned for the Zone,,,
Envio,Sales,Zone,Id_State,char,Y,5,0/0,FALSE,Zone State 2 digits,,,
Envio,Sales,Zone,Name,varchar,,20,0/0,FALSE,Zone name,,,
Envio,dba,TYPE_BRANCH,ID_TYPE_BRANCH,varchar,,1,0/0,,,,,
Envio,dba,TYPE_BRANCH,NAME_TYPE_BRANCH,varchar,,20,0/0,,,,,
Envio,dba,MODIFICATION_REQUESTS,ID_MODIFICATION_REQ,numeric,,2,,,,,,
Envio,dba,MODIFICATION_REQUESTS,DESC_MODIFICATION_REQ,varchar,,30,,,,,,
Envio,dba,MOD_PAY_CURRENCY,MOD_PAY_CURRENCY,varchar,,1,,,,,,
EnvioDW,bankcost,BANCO,ACH_BANCO,char,N,1,0/0,TRUE,"Bank used for ACH? Y = Yes, N = No",,,
EnvioDW,bankcost,BANCO,ACH_MAIL_NOT,varchar,,100,0/0,TRUE,ACH mail for notification,,,
EnvioDW,bankcost,BANCO,ADDRESS_BANCO,char,Y,50,0/0,TRUE,Bank Name to display,,,
EnvioDW,bankcost,BANCO,CASH_HANDLING_FEES,numeric,,9,38/38,TRUE,Fee for cash handling,,,
EnvioDW,bankcost,BANCO,CASH_VAULT_FEES,numeric,,9,38/38,TRUE,Fee for cash vault,,,
EnvioDW,bankcost,BANCO,CHECKBOOKID,char,Y,30,0/0,TRUE,,,,
EnvioDW,bankcost,BANCO,COST_TRX_ACH,numeric,,9,38/38,TRUE,Cost per ACH transaction,,,
EnvioDW,bankcost,BANCO,COST_TRX_ATM,numeric,,9,38/38,TRUE,Cost per ATM transaction,,,
EnvioDW,bankcost,BANCO,COST_TRX_CARROARMADO,numeric,,9,38/38,TRUE,Cost per CARRO ARMADO transaction,,,
EnvioDW,bankcost,BANCO,COST_TRX_DEPOSIT,numeric,,9,38/38,TRUE,Cost per Deposit transaction,,,
EnvioDW,bankcost,BANCO,COST_TRX_PICKUP,numeric,,9,38/38,TRUE,Cost per PICKUP transaction,,,
EnvioDW,bankcost,BANCO,COST_TRX_QBD,numeric,,9,38/38,TRUE,Cost per QBD transaction,,,
EnvioDW,bankcost,BANCO,COST_TRX_VAULT,numeric,,9,38/38,TRUE,Cost per Vault transaction,,,
EnvioDW,bankcost,BANCO,COST_TRX_VIACHECK,numeric,,9,38/38,TRUE,Cost per Viacheck transaction,,,
EnvioDW,bankcost,BANCO,COST_X_100_ACH,numeric,,9,38/38,TRUE,Cost per ACH per every 100 USD,,,
EnvioDW,bankcost,BANCO,COST_X_100_ATM,numeric,,9,38/38,TRUE,Cost per ATM per every 100 USD,,,
EnvioDW,bankcost,BANCO,COST_X_100_CARROARMADO,numeric,,9,38/38,TRUE,Cost per CARRO ARMADO per every 100 USD,,,
EnvioDW,bankcost,BANCO,COST_X_100_DEPOSIT,numeric,,9,38/38,TRUE,Cost per deposit per every 100 USD,,,
EnvioDW,bankcost,BANCO,COST_X_100_QBD,numeric,,9,38/38,TRUE,Cost per QBD per every 100 USD,,,
EnvioDW,bankcost,BANCO,COST_X_100_VAULT,numeric,,9,38/38,TRUE,Cost per Vault per every 100 USD,,,
EnvioDW,bankcost,BANCO,CURRENT_ACH_LOG,int,,4,10/0,TRUE,Current ACH log,,,
EnvioDW,bankcost,BANCO,DEP_BANCO,char,Y,1,0/0,TRUE,"Bank used for agency deposits? Y = Yes, N = No",,,
EnvioDW,bankcost,BANCO,FEE_PER_MONTH,numeric,,9,38/38,TRUE,Fee per month,,,
EnvioDW,bankcost,BANCO,FLAG_BANCO,char,Y,1,0/0,TRUE,"Bank status A = Active, I = Inactive",,,
EnvioDW,bankcost,BANCO,ID_BANCO,char,Y,20,0/0,FALSE,Bank ID,,,
EnvioDW,bankcost,BANCO,IS_ACH_MAIL_NOT,bit,,1,1/0,TRUE,"receive ACH mail notification ? 1 = Yes, NULL = No",,,
EnvioDW,bankcost,BANCO,NAME_BANCO,char,Y,50,0/0,FALSE,Bank Name,,,
EnvioDW,bankcost,BANCO,SHORTNAME_BANCO,varchar,,8,0/0,TRUE,Bank short name,,,
EnvioDW,bankcost,BANCO,TREASURY_DB_NAME,varchar,,30,0/0,TRUE,data base name for treasury,,,
EnvioDW,bankcost,BANCO,USES_TREASURY,bit,,1,1/0,TRUE,"Use for treasury? 1 = Yes, 0 = No",,,
EnvioDW,bankcost,BANCO,YEARMONTH,char,N,6,0/0,TRUE,"Year month for the configuration format YYYYMM, ex: 202402",,,
EnvioDW,bankcost,BANK_COST,AMOUNT_ACH,decimal,,9,38/38,TRUE,Amount by ACH,,,
EnvioDW,bankcost,BANK_COST,AMOUNT_ATM,decimal,,9,38/38,TRUE,Amount by ATM,,,
EnvioDW,bankcost,BANK_COST,AMOUNT_CARROARMADO,decimal,,9,38/38,TRUE,Amount by CARRO ARMADO,,,
EnvioDW,bankcost,BANK_COST,AMOUNT_DEPOSIT,decimal,,9,38/38,TRUE,Deposit amount,,,
EnvioDW,bankcost,BANK_COST,AMOUNT_QBD,decimal,,9,38/38,TRUE,Amount by QBD,,,
EnvioDW,bankcost,BANK_COST,AMOUNT_SAFE,decimal,,9,38/38,TRUE,Amount by SAFE,,,
EnvioDW,bankcost,BANK_COST,AMOUNT_VIACHECK,decimal,,9,38/38,TRUE,Amount by ViaCheck,,,
EnvioDW,bankcost,BANK_COST,CORE_MARGIN,float,,8,53/0,TRUE,Core Margin amount,,,
EnvioDW,bankcost,BANK_COST,COST_100_ACC_ACH,decimal,,9,38/38,TRUE,Cost per ACH per every 100 USD,,,
EnvioDW,bankcost,BANK_COST,COST_100_ACC_ATM,decimal,,9,38/38,TRUE,Cost per ATM per every 100 USD,,,
EnvioDW,bankcost,BANK_COST,COST_100_ACC_CARROARMADO,decimal,,9,38/38,TRUE,Cost per CARRO ARMADO per every 100 USD,,,
EnvioDW,bankcost,BANK_COST,COST_100_ACC_DEPOSIT,decimal,,9,38/38,TRUE,Cost per deposit per every 100 USD,,,
EnvioDW,bankcost,BANK_COST,COST_100_ACC_QBD,decimal,,9,38/38,TRUE,Cost per QBD per every 100 USD,,,
EnvioDW,bankcost,BANK_COST,COST_100_ACC_VIACHECK,decimal,,9,38/38,TRUE,Cost per ViaCheck per every 100 USD,,,
EnvioDW,bankcost,BANK_COST,COST_100_ACC_VIASAFE,decimal,,9,38/38,TRUE,Cost per SAFE per every 100 USD,,,
EnvioDW,bankcost,BANK_COST,COST_ACC_TOTAL,decimal,,9,38/38,TRUE,Total cost per transaction,,,
EnvioDW,bankcost,BANK_COST,COST_ACC_TOTAL_SUM_FEE_PER_MONTH,decimal,,9,38/38,TRUE,Total fee per month,,,
EnvioDW,bankcost,BANK_COST,COST_BANK_X_WIRES_CASH,decimal,,9,38/38,TRUE,bank cost per wire,,,
EnvioDW,bankcost,BANK_COST,COST_SAFE_CURRENT_MONTH,decimal,,9,38/38,TRUE,Cost per SAFE current month,,,
EnvioDW,bankcost,BANK_COST,COST_TRX_ACC_ACH,decimal,,9,38/38,TRUE,Cost per ACH transaction,,,
EnvioDW,bankcost,BANK_COST,COST_TRX_ACC_ATM,decimal,,9,38/38,TRUE,Cost per ATM transaction,,,
EnvioDW,bankcost,BANK_COST,COST_TRX_ACC_CARROARMADO,decimal,,9,38/38,TRUE,Cost per CARRO ARMADO transaction,,,
EnvioDW,bankcost,BANK_COST,COST_TRX_ACC_DEPOSIT,decimal,,9,38/38,TRUE,Cost per Deposit transaction,,,
EnvioDW,bankcost,BANK_COST,COST_TRX_ACC_QBD,decimal,,9,38/38,TRUE,Cost per QBD transaction,,,
EnvioDW,bankcost,BANK_COST,COST_TRX_ACC_VIACHECK,decimal,,9,38/38,TRUE,Cost per Viacheck transaction,,,
EnvioDW,bankcost,BANK_COST,COST_TRX_ACC_VIASAFE,decimal,,9,38/38,TRUE,Cost per SAFE transaction,,,
EnvioDW,bankcost,BANK_COST,DATE_PROCESS,datetime,,8,23/3,FALSE,Process execution date,,,
EnvioDW,bankcost,BANK_COST,EVENT_ACH,int,,4,10/0,TRUE,ACH event count,,,
EnvioDW,bankcost,BANK_COST,EVENT_ATM,int,,4,10/0,TRUE,ATM event count,,,
EnvioDW,bankcost,BANK_COST,EVENT_CARROARMADO,int,,4,10/0,TRUE,CARRO ARMADO event count,,,
EnvioDW,bankcost,BANK_COST,EVENT_DEPOSIT,int,,4,10/0,TRUE,Deposit event count,,,
EnvioDW,bankcost,BANK_COST,EVENT_QBD,int,,4,10/0,TRUE,QBD event count,,,
EnvioDW,bankcost,BANK_COST,EVENT_VIACHECK,int,,4,10/0,TRUE,ViaCheck event count,,,
EnvioDW,bankcost,BANK_COST,EVENT_VIASAFE,int,,4,10/0,TRUE,SAFE event count,,,
EnvioDW,bankcost,BANK_COST,FEE_PER_MONTH,decimal,,9,38/38,TRUE,Fee per month,,,
EnvioDW,bankcost,BANK_COST,FOREX,float,,8,53/0,TRUE,Forex Amount,,,
EnvioDW,bankcost,BANK_COST,FOREX_COMERCIAL,decimal,,9,38/38,TRUE,Comercial Forex Amount,,,
EnvioDW,bankcost,BANK_COST,FOREX_ESTIMATED,decimal,,9,38/38,TRUE,Estimated Forex Amount,,,
EnvioDW,bankcost,BANK_COST,GP,float,,8,53/0,TRUE,GP Amount,,,
EnvioDW,bankcost,BANK_COST,GPPT,decimal,,9,38/38,TRUE,mGP,,,
EnvioDW,bankcost,BANK_COST,GPPT_LESS_BCPT,decimal,,9,38/38,TRUE,mGP minus bank cost,,,
EnvioDW,bankcost,BANK_COST,ID_MAIN_BRANCH,varchar,,4,0/0,FALSE,Id main branch processed,,,
EnvioDW,bankcost,BANK_COST,RATION_WIRES_CASH,decimal,,9,38/38,TRUE,Ratio wires cash,,,
EnvioDW,bankcost,BANK_COST,REBATE,decimal,,9,38/38,TRUE,Rebate Amount,,,
EnvioDW,bankcost,BANK_COST,TRX_BILL,int,,4,10/0,TRUE,BillPayment Transaction count,,,
EnvioDW,bankcost,BANK_COST,TRX_CHECK,int,,4,10/0,TRUE,Viacheck Transaction count,,,
EnvioDW,bankcost,BANK_COST,TRX_MONEYORDER,int,,4,10/0,TRUE,MoneyOrder Transaction count,,,
EnvioDW,bankcost,BANK_COST,TRX_MONEYTRANSFER,int,,4,10/0,TRUE,MoneyTransfer Transaction count,,,
EnvioDW,bankcost,BANK_COST,TRX_SAFE,int,,4,10/0,TRUE,ViaSafe Transaction count,,,
EnvioDW,bankcost,BANK_COST,TRX_SALES,int,,4,10/0,TRUE,Topups Transaction count,,,
EnvioDW,bankcost,BANK_COST,VIA_TASA_AGENCY,float,,8,53/0,TRUE,Via tasa for the agency,,,
EnvioDW,bankcost,BANK_COST,VIADEAL,decimal,,9,38/38,TRUE,ViaDeal Amount,,,
EnvioDW,bankcost,BANK_COST,VIATASA,float,,8,53/0,TRUE,Viatasa Total,,,
EnvioDW,bankcost,BANK_COST,VOLUME_BILL,float,,8,53/0,TRUE,Volume for Billpayment,,,
EnvioDW,bankcost,BANK_COST,VOLUME_CHECK,float,,8,53/0,TRUE,Volume for Viacheck,,,
EnvioDW,bankcost,BANK_COST,VOLUME_MONEYORDER,float,,8,53/0,TRUE,Volume for MoneyOrders,,,
EnvioDW,bankcost,BANK_COST,VOLUME_MONEYTRANSFER,float,,8,53/0,TRUE,Volume for MoneyTransfer,,,
EnvioDW,bankcost,BANK_COST,VOLUME_SAFE,float,,8,53/0,TRUE,Volume for ViaCheck,,,
EnvioDW,bankcost,BANK_COST,VOLUME_SALES,float,,8,53/0,TRUE,Volume for Topups,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,AMOUNT_ACH,decimal,,9,38/38,TRUE,Amount by ACH,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,AMOUNT_ATM,decimal,,9,38/38,TRUE,Amount by ATM,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,AMOUNT_CARROARMADO,decimal,,9,38/38,TRUE,Amount by CARRO ARMADO,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,AMOUNT_DEPOSIT,decimal,,9,38/38,TRUE,Deposit amount,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,AMOUNT_PICKUP,decimal,,9,38/38,TRUE,Amount by PICKUP,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,AMOUNT_QBD,decimal,,9,38/38,TRUE,Amount by QBD,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,AMOUNT_SAFE,decimal,,9,38/38,TRUE,Amount by SAFE,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,AMOUNT_VIACHECK,decimal,,9,38/38,TRUE,Amount by ViaCheck,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_100_ACC_ACH,decimal,,9,38/38,TRUE,Cost per ACH per every 100 USD,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_100_ACC_ATM,decimal,,9,38/38,TRUE,Cost per ATM per every 100 USD,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_100_ACC_CARROARMADO,decimal,,9,38/38,TRUE,Cost per CARRO ARMADO per every 100 USD,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_100_ACC_DEPOSIT,decimal,,9,38/38,TRUE,Cost per deposit per every 100 USD,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_100_ACC_QBD,decimal,,9,38/38,TRUE,Cost per QBD per every 100 USD,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_100_ACC_VIACHECK,decimal,,9,38/38,TRUE,Cost per ViaCheck per every 100 USD,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_100_ACC_VIASAFE,decimal,,9,38/38,TRUE,Cost per SAFE per every 100 USD,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_ACC_TOTAL,decimal,,9,38/38,TRUE,Total cost per transaction,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_ACC_TOTAL_SUM_FEE_PER_MONTH,decimal,,9,38/38,TRUE,Total fee per month,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_BANK_X_WIRES_CASH,decimal,,9,38/38,TRUE,bank cost per wire,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_SAFE_CURRENT_MONTH,decimal,,9,38/38,TRUE,Cost per SAFE current month,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_TRX_ACC_ACH,decimal,,9,38/38,TRUE,Cost per ACH transaction,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_TRX_ACC_ATM,decimal,,9,38/38,TRUE,Cost per ATM transaction,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_TRX_ACC_CARROARMADO,decimal,,9,38/38,TRUE,Cost per CARRO ARMADO transaction,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_TRX_ACC_DEPOSIT,decimal,,9,38/38,TRUE,Cost per Deposit transaction,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_TRX_ACC_QBD,decimal,,9,38/38,TRUE,Cost per QBD transaction,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_TRX_ACC_VIACHECK,decimal,,9,38/38,TRUE,Cost per Viacheck transaction,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,COST_TRX_ACC_VIASAFE,decimal,,9,38/38,TRUE,Cost per SAFE transaction,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,DATE_PROCESS,datetime,,8,23/3,FALSE,Process execution date,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,EVENT_ACH,int,,4,10/0,TRUE,ACH event count,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,EVENT_ATM,int,,4,10/0,TRUE,ATM event count,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,EVENT_CARROARMADO,int,,4,10/0,TRUE,CARRO ARMADO event count,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,EVENT_DEPOSIT,int,,4,10/0,TRUE,Deposit event count,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,EVENT_PICKUP,int,,4,10/0,TRUE,PICKUP event count,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,EVENT_QBD,int,,4,10/0,TRUE,QBD event count,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,EVENT_SAFE,int,,4,10/0,TRUE,SAFE event count,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,EVENT_VIACHECK,int,,4,10/0,TRUE,ViaCheck event count,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,FEE_PER_MONTH,decimal,,9,38/38,TRUE,Fee per month,,,
EnvioDW,bankcost,CONSOLIDATED_BANK_COST_MAIN_BRANCH,GPPT,decimal,,9,38/38,TRUE,mGP,,,
